-- Điểm danh cho lớp toán 10
INSERT dbo.DIEMDANH (MaLichHoc, MaHS, DiemDanh)
VALUES
('LH011', 'HS026', N'Có'),
('LH247', 'HS007', N'Có'),
('LH247', 'HS017', N'Có'),
('LH247', 'HS055', N'Có'),
('LH247', 'HS039', N'Có'),
('LH247', 'HS043', N'Có'),
('LH267', 'HS023', N'Có'),
('LH267', 'HS006', N'Có'),
('LH267', 'HS050', N'Có'),
('LH267', 'HS004', N'Có'),
('LH267', 'HS045', N'Có'),
('LH267', 'HS014', N'Có'),
('LH267', 'HS036', N'Có'),
('LH267', 'HS012', N'Có'),
('LH267', 'HS020', N'Có'),
('LH267', 'HS024', N'Có'),
('LH267', 'HS042', N'Có'),
('LH267', 'HS051', N'Có'),
('LH267', 'HS057', N'Có'),
('LH267', 'HS058', N'Có'),
('LH267', 'HS022', N'Có'),
('LH267', 'HS032', N'Có'),
('LH267', 'HS027', N'Có'),
('LH267', 'HS028', N'Có'),
('LH267', 'HS059', N'Có'),
('LH267', 'HS053', N'Có'),
('LH267', 'HS021', N'Có'),
('LH267', 'HS046', N'Có'),
('LH267', 'HS030', N'Có'),
('LH267', 'HS009', N'Có'),
('LH267', 'HS018', N'Có'),
('LH267', 'HS007', N'Có'),
('LH267', 'HS017', N'Có'),
('LH267', 'HS055', N'Có'),
('LH267', 'HS039', N'Có'),
('LH267', 'HS043', N'Có'),

('LH287', 'HS023', N'Có'),
('LH287', 'HS006', N'Có'),
('LH287', 'HS050', N'Có'),
('LH287', 'HS004', N'Có'),
('LH287', 'HS045', N'Có'),
('LH287', 'HS014', N'Có'),
('LH287', 'HS036', N'Có'),
('LH287', 'HS012', N'Có'),
('LH287', 'HS020', N'Có'),
('LH287', 'HS024', N'Có'),
('LH287', 'HS042', N'Có'),
('LH287', 'HS051', N'Có'),
('LH287', 'HS057', N'Có'),
('LH287', 'HS058', N'Có'),
('LH287', 'HS022', N'Có'),
('LH287', 'HS032', N'Có'),
('LH287', 'HS027', N'Có'),
('LH287', 'HS028', N'Có'),
('LH287', 'HS059', N'Có'),
('LH287', 'HS053', N'Có'),
('LH287', 'HS021', N'Có'),
('LH287', 'HS046', N'Có'),
('LH287', 'HS030', N'Có'),
('LH287', 'HS009', N'Có'),
('LH287', 'HS018', N'Có'),
('LH287', 'HS007', N'Có'),
('LH287', 'HS017', N'Có'),
('LH287', 'HS055', N'Có'),
('LH287', 'HS039', N'Có'),
('LH287', 'HS043', N'Có'),
('LH307', 'HS023', N'Có'),
('LH307', 'HS006', N'Có'),
('LH307', 'HS050', N'Có'),
('LH307', 'HS004', N'Có'),
('LH307', 'HS045', N'Có'),
('LH307', 'HS014', N'Có'),
('LH307', 'HS036', N'Có'),
('LH307', 'HS012', N'Có'),
('LH307', 'HS020', N'Có'),
('LH307', 'HS024', N'Có'),
('LH307', 'HS042', N'Có'),
('LH307', 'HS051', N'Có'),
('LH307', 'HS057', N'Có'),
('LH307', 'HS058', N'Có'),
('LH307', 'HS022', N'Có'),
('LH307', 'HS032', N'Có'),
('LH307', 'HS027', N'Có'),
('LH307', 'HS028', N'Có'),
('LH307', 'HS059', N'Có'),
('LH307', 'HS053', N'Có'),
('LH307', 'HS021', N'Có'),
('LH307', 'HS046', N'Có'),
('LH307', 'HS030', N'Có'),
('LH307', 'HS009', N'Có'),
('LH307', 'HS018', N'Có'),
('LH307', 'HS007', N'Có'),
('LH307', 'HS017', N'Có'),
('LH307', 'HS055', N'Có'),
('LH307', 'HS039', N'Có'),
('LH307', 'HS043', N'Có'),

('LH327', 'HS023', N'Có'),
('LH327', 'HS006', N'Có'),
('LH327', 'HS050', N'Có'),
('LH327', 'HS004', N'Có'),
('LH327', 'HS045', N'Có'),
('LH327', 'HS014', N'Có'),
('LH327', 'HS036', N'Có'),
('LH327', 'HS012', N'Có'),
('LH327', 'HS020', N'Có'),
('LH327', 'HS024', N'Có'),
('LH327', 'HS042', N'Có'),
('LH327', 'HS051', N'Có'),
('LH327', 'HS057', N'Có'),
('LH327', 'HS058', N'Có'),
('LH327', 'HS022', N'Có'),
('LH327', 'HS032', N'Có'),
('LH327', 'HS027', N'Có'),
('LH327', 'HS028', N'Có'),
('LH327', 'HS059', N'Có'),
('LH327', 'HS053', N'Có'),
('LH327', 'HS021', N'Có'),
('LH327', 'HS046', N'Có'),
('LH327', 'HS030', N'Có'),
('LH327', 'HS009', N'Có'),
('LH327', 'HS018', N'Có'),
('LH327', 'HS007', N'Có'),
('LH327', 'HS017', N'Có'),
('LH327', 'HS055', N'Có'),
('LH327', 'HS039', N'Có'),
('LH327', 'HS043', N'Có'),
('LH347', 'HS023', N'Có'),
('LH347', 'HS006', N'Có'),
('LH347', 'HS050', N'Có'),
('LH347', 'HS004', N'Có'),
('LH347', 'HS045', N'Có'),
('LH347', 'HS014', N'Có'),
('LH347', 'HS036', N'Có'),
('LH347', 'HS012', N'Có'),
('LH347', 'HS020', N'Có'),
('LH347', 'HS024', N'Có'),
('LH347', 'HS042', N'Có'),
('LH347', 'HS051', N'Có'),
('LH347', 'HS057', N'Có'),
('LH347', 'HS058', N'Có'),
('LH347', 'HS022', N'Có'),
('LH347', 'HS032', N'Có'),
('LH347', 'HS027', N'Có'),
('LH347', 'HS028', N'Có'),
('LH347', 'HS059', N'Có'),
('LH347', 'HS053', N'Có'),
('LH347', 'HS021', N'Có'),
('LH347', 'HS046', N'Có'),
('LH347', 'HS030', N'Có'),
('LH347', 'HS009', N'Có'),
('LH347', 'HS018', N'Có'),
('LH347', 'HS007', N'Có'),
('LH347', 'HS017', N'Có'),
('LH347', 'HS055', N'Có'),
('LH347', 'HS039', N'Có'),
('LH347', 'HS043', N'Có'),

('LH367', 'HS023', N'Có'),
('LH367', 'HS006', N'Có'),
('LH367', 'HS050', N'Có'),
('LH367', 'HS004', N'Có'),
('LH367', 'HS045', N'Có'),
('LH367', 'HS014', N'Có'),
('LH367', 'HS036', N'Có'),
('LH367', 'HS012', N'Có'),
('LH367', 'HS020', N'Có'),
('LH367', 'HS024', N'Có'),
('LH367', 'HS042', N'Có'),
('LH367', 'HS051', N'Có'),
('LH367', 'HS057', N'Có'),
('LH367', 'HS058', N'Có'),
('LH367', 'HS022', N'Có'),
('LH367', 'HS032', N'Có'),
('LH367', 'HS027', N'Có'),
('LH367', 'HS028', N'Có'),
('LH367', 'HS059', N'Có'),
('LH367', 'HS053', N'Có'),
('LH367', 'HS021', N'Có'),
('LH367', 'HS046', N'Có'),
('LH367', 'HS030', N'Có'),
('LH367', 'HS009', N'Có'),
('LH367', 'HS018', N'Có'),
('LH367', 'HS007', N'Có'),
('LH367', 'HS017', N'Có'),
('LH367', 'HS055', N'Có'),
('LH367', 'HS039', N'Có'),
('LH367', 'HS043', N'Có'),
('LH387', 'HS023', N'Có'),
('LH387', 'HS006', N'Có'),
('LH387', 'HS050', N'Có'),
('LH387', 'HS004', N'Có'),
('LH387', 'HS045', N'Có'),
('LH387', 'HS014', N'Có'),
('LH387', 'HS036', N'Có'),
('LH387', 'HS012', N'Có'),
('LH387', 'HS020', N'Có'),
('LH387', 'HS024', N'Có'),
('LH387', 'HS042', N'Có'),
('LH387', 'HS051', N'Có'),
('LH387', 'HS057', N'Có'),
('LH387', 'HS058', N'Có'),
('LH387', 'HS022', N'Có'),
('LH387', 'HS032', N'Có'),
('LH387', 'HS027', N'Có'),
('LH387', 'HS028', N'Có'),
('LH387', 'HS059', N'Có'),
('LH387', 'HS053', N'Có'),
('LH387', 'HS021', N'Có'),
('LH387', 'HS046', N'Có'),
('LH387', 'HS030', N'Có'),
('LH387', 'HS009', N'Có'),
('LH387', 'HS018', N'Có'),
('LH387', 'HS007', N'Có'),
('LH387', 'HS017', N'Có'),
('LH387', 'HS055', N'Có'),
('LH387', 'HS039', N'Có'),
('LH387', 'HS043', N'Có'),

('LH407', 'HS023', N'Có'),
('LH407', 'HS006', N'Có'),
('LH407', 'HS050', N'Có'),
('LH407', 'HS004', N'Có'),
('LH407', 'HS045', N'Có'),
('LH407', 'HS014', N'Có'),
('LH407', 'HS036', N'Có'),
('LH407', 'HS012', N'Có'),
('LH407', 'HS020', N'Có'),
('LH407', 'HS024', N'Có'),
('LH407', 'HS042', N'Có'),
('LH407', 'HS051', N'Có'),
('LH407', 'HS057', N'Có'),
('LH407', 'HS058', N'Có'),
('LH407', 'HS022', N'Có'),
('LH407', 'HS032', N'Có'),
('LH407', 'HS027', N'Có'),
('LH407', 'HS028', N'Có'),
('LH407', 'HS059', N'Có'),
('LH407', 'HS053', N'Có'),
('LH407', 'HS021', N'Có'),
('LH407', 'HS046', N'Có'),
('LH407', 'HS030', N'Có'),
('LH407', 'HS009', N'Có'),
('LH407', 'HS018', N'Có'),
('LH407', 'HS007', N'Có'),
('LH407', 'HS017', N'Có'),
('LH407', 'HS055', N'Có'),
('LH407', 'HS039', N'Có'),
('LH407', 'HS043', N'Có'),
('LH427', 'HS023', N'Có'),
('LH427', 'HS006', N'Có'),
('LH427', 'HS050', N'Có'),
('LH427', 'HS004', N'Có'),
('LH427', 'HS045', N'Có'),
('LH427', 'HS014', N'Có'),
('LH427', 'HS036', N'Có'),
('LH427', 'HS012', N'Có'),
('LH427', 'HS020', N'Có'),
('LH427', 'HS024', N'Có'),
('LH427', 'HS042', N'Có'),
('LH427', 'HS051', N'Có'),
('LH427', 'HS057', N'Có'),
('LH427', 'HS058', N'Có'),
('LH427', 'HS022', N'Có'),
('LH427', 'HS032', N'Có'),
('LH427', 'HS027', N'Có'),
('LH427', 'HS028', N'Có'),
('LH427', 'HS059', N'Có'),
('LH427', 'HS053', N'Có'),
('LH427', 'HS021', N'Có'),
('LH427', 'HS046', N'Có'),
('LH427', 'HS030', N'Có'),
('LH427', 'HS009', N'Có'),
('LH427', 'HS018', N'Có'),
('LH427', 'HS007', N'Có'),
('LH427', 'HS017', N'Có'),
('LH427', 'HS055', N'Có'),
('LH427', 'HS039', N'Có'),
('LH427', 'HS043', N'Có'),

('LH447', 'HS023', N'Có'),
('LH447', 'HS006', N'Có'),
('LH447', 'HS050', N'Có'),
('LH447', 'HS004', N'Có'),
('LH447', 'HS045', N'Có'),
('LH447', 'HS014', N'Có'),
('LH447', 'HS036', N'Có'),
('LH447', 'HS012', N'Có'),
('LH447', 'HS020', N'Có'),
('LH447', 'HS024', N'Có'),
('LH447', 'HS042', N'Có'),
('LH447', 'HS051', N'Có'),
('LH447', 'HS057', N'Có'),
('LH447', 'HS058', N'Có'),
('LH447', 'HS022', N'Có'),
('LH447', 'HS032', N'Có'),
('LH447', 'HS027', N'Có'),
('LH447', 'HS028', N'Có'),
('LH447', 'HS059', N'Có'),
('LH447', 'HS053', N'Có'),
('LH447', 'HS021', N'Có'),
('LH447', 'HS046', N'Có'),
('LH447', 'HS030', N'Có'),
('LH447', 'HS009', N'Có'),
('LH447', 'HS018', N'Có'),
('LH447', 'HS007', N'Có'),
('LH447', 'HS017', N'Có'),
('LH447', 'HS055', N'Có'),
('LH447', 'HS039', N'Có'),
('LH447', 'HS043', N'Có'),
('LH467', 'HS023', N'Có'),
('LH467', 'HS006', N'Có'),
('LH467', 'HS050', N'Có'),
('LH467', 'HS004', N'Có'),
('LH467', 'HS045', N'Có'),
('LH467', 'HS014', N'Có'),
('LH467', 'HS036', N'Có'),
('LH467', 'HS012', N'Có'),
('LH467', 'HS020', N'Có'),
('LH467', 'HS024', N'Có'),
('LH467', 'HS042', N'Có'),
('LH467', 'HS051', N'Có'),
('LH467', 'HS057', N'Có'),
('LH467', 'HS058', N'Có'),
('LH467', 'HS022', N'Có'),
('LH467', 'HS032', N'Có'),
('LH467', 'HS027', N'Có'),
('LH467', 'HS028', N'Có'),
('LH467', 'HS059', N'Có'),
('LH467', 'HS053', N'Có'),
('LH467', 'HS021', N'Có'),
('LH467', 'HS046', N'Có'),
('LH467', 'HS030', N'Có'),
('LH467', 'HS009', N'Có'),
('LH467', 'HS018', N'Có'),
('LH467', 'HS007', N'Có'),
('LH467', 'HS017', N'Có'),
('LH467', 'HS055', N'Có'),
('LH467', 'HS039', N'Có'),
('LH467', 'HS043', N'Có'),

('LH487', 'HS023', N'Có'),
('LH487', 'HS006', N'Có'),
('LH487', 'HS050', N'Có'),
('LH487', 'HS004', N'Có'),
('LH487', 'HS045', N'Có'),
('LH487', 'HS014', N'Có'),
('LH487', 'HS036', N'Có'),
('LH487', 'HS012', N'Có'),
('LH487', 'HS020', N'Có'),
('LH487', 'HS024', N'Có'),
('LH487', 'HS042', N'Có'),
('LH487', 'HS051', N'Có'),
('LH487', 'HS057', N'Có'),
('LH487', 'HS058', N'Có'),
('LH487', 'HS022', N'Có'),
('LH487', 'HS032', N'Có'),
('LH487', 'HS027', N'Có'),
('LH487', 'HS028', N'Có'),
('LH487', 'HS059', N'Có'),
('LH487', 'HS053', N'Có'),
('LH487', 'HS021', N'Có'),
('LH487', 'HS046', N'Có'),
('LH487', 'HS030', N'Có'),
('LH487', 'HS009', N'Có'),
('LH487', 'HS018', N'Có'),
('LH487', 'HS007', N'Có'),
('LH487', 'HS017', N'Có'),
('LH487', 'HS055', N'Có'),
('LH487', 'HS039', N'Có'),
('LH487', 'HS043', N'Có'),
('LH507', 'HS023', N'Có'),
('LH507', 'HS006', N'Có'),
('LH507', 'HS050', N'Có'),
('LH507', 'HS004', N'Có'),
('LH507', 'HS045', N'Có'),
('LH507', 'HS014', N'Có'),
('LH507', 'HS036', N'Có'),
('LH507', 'HS012', N'Có'),
('LH507', 'HS020', N'Có'),
('LH507', 'HS024', N'Có'),
('LH507', 'HS042', N'Có'),
('LH507', 'HS051', N'Có'),
('LH507', 'HS057', N'Có'),
('LH507', 'HS058', N'Có'),
('LH507', 'HS022', N'Có'),
('LH507', 'HS032', N'Có'),
('LH507', 'HS027', N'Có'),
('LH507', 'HS028', N'Có'),
('LH507', 'HS059', N'Có'),
('LH507', 'HS053', N'Có'),
('LH507', 'HS021', N'Có'),
('LH507', 'HS046', N'Có'),
('LH507', 'HS030', N'Có'),
('LH507', 'HS009', N'Có'),
('LH507', 'HS018', N'Có'),
('LH507', 'HS007', N'Có'),
('LH507', 'HS017', N'Có'),
('LH507', 'HS055', N'Có'),
('LH507', 'HS039', N'Có'),
('LH507', 'HS043', N'Có'),

('LH527', 'HS023', N'Có'),
('LH527', 'HS006', N'Có'),
('LH527', 'HS050', N'Có'),
('LH527', 'HS004', N'Có'),
('LH527', 'HS045', N'Có'),
('LH527', 'HS014', N'Có'),
('LH527', 'HS036', N'Có'),
('LH527', 'HS012', N'Có'),
('LH527', 'HS020', N'Có'),
('LH527', 'HS024', N'Có'),
('LH527', 'HS042', N'Có'),
('LH527', 'HS051', N'Có'),
('LH527', 'HS057', N'Có'),
('LH527', 'HS058', N'Có'),
('LH527', 'HS022', N'Có'),
('LH527', 'HS032', N'Có'),
('LH527', 'HS027', N'Có'),
('LH527', 'HS028', N'Có'),
('LH527', 'HS059', N'Có'),
('LH527', 'HS053', N'Có'),
('LH527', 'HS021', N'Có'),
('LH527', 'HS046', N'Có'),
('LH527', 'HS030', N'Có'),
('LH527', 'HS009', N'Có'),
('LH527', 'HS018', N'Có'),
('LH527', 'HS007', N'Có'),
('LH527', 'HS017', N'Có'),
('LH527', 'HS055', N'Có'),
('LH527', 'HS039', N'Có'),
('LH527', 'HS043', N'Có'),
('LH547', 'HS023', N'Có'),
('LH547', 'HS006', N'Có'),
('LH547', 'HS050', N'Có'),
('LH547', 'HS004', N'Có'),
('LH547', 'HS045', N'Có'),
('LH547', 'HS014', N'Có'),
('LH547', 'HS036', N'Có'),
('LH547', 'HS012', N'Có'),
('LH547', 'HS020', N'Có'),
('LH547', 'HS024', N'Có'),
('LH547', 'HS042', N'Có'),
('LH547', 'HS051', N'Có'),
('LH547', 'HS057', N'Có'),
('LH547', 'HS058', N'Có'),
('LH547', 'HS022', N'Có'),
('LH547', 'HS032', N'Có'),
('LH547', 'HS027', N'Có'),
('LH547', 'HS028', N'Có'),
('LH547', 'HS059', N'Có'),
('LH547', 'HS053', N'Có'),
('LH547', 'HS021', N'Có'),
('LH547', 'HS046', N'Có'),
('LH547', 'HS030', N'Có'),
('LH547', 'HS009', N'Có'),
('LH547', 'HS018', N'Có'),
('LH547', 'HS007', N'Có'),
('LH547', 'HS017', N'Có'),
('LH547', 'HS055', N'Có'),
('LH547', 'HS039', N'Có'),
('LH547', 'HS043', N'Có'),

('LH567', 'HS023', N'Có'),
('LH567', 'HS006', N'Có'),
('LH567', 'HS050', N'Có'),
('LH567', 'HS004', N'Có'),
('LH567', 'HS045', N'Có'),
('LH567', 'HS014', N'Có'),
('LH567', 'HS036', N'Có'),
('LH567', 'HS012', N'Có'),
('LH567', 'HS020', N'Có'),
('LH567', 'HS024', N'Có'),
('LH567', 'HS042', N'Có'),
('LH567', 'HS051', N'Có'),
('LH567', 'HS057', N'Có'),
('LH567', 'HS058', N'Có'),
('LH567', 'HS022', N'Có'),
('LH567', 'HS032', N'Có'),
('LH567', 'HS027', N'Có'),
('LH567', 'HS028', N'Có'),
('LH567', 'HS059', N'Có'),
('LH567', 'HS053', N'Có'),
('LH567', 'HS021', N'Có'),
('LH567', 'HS046', N'Có'),
('LH567', 'HS030', N'Có'),
('LH567', 'HS009', N'Có'),
('LH567', 'HS018', N'Có'),
('LH567', 'HS007', N'Có'),
('LH567', 'HS017', N'Có'),
('LH567', 'HS055', N'Có'),
('LH567', 'HS039', N'Có'),
('LH567', 'HS043', N'Có'),
('LH587', 'HS023', N'Có'),
('LH587', 'HS006', N'Có'),
('LH587', 'HS050', N'Có'),
('LH587', 'HS004', N'Có'),
('LH587', 'HS045', N'Có'),
('LH587', 'HS014', N'Có'),
('LH587', 'HS036', N'Có'),
('LH587', 'HS012', N'Có'),
('LH587', 'HS020', N'Có'),
('LH587', 'HS024', N'Có'),
('LH587', 'HS042', N'Có'),
('LH587', 'HS051', N'Có'),
('LH587', 'HS057', N'Có'),
('LH587', 'HS058', N'Có'),
('LH587', 'HS022', N'Có'),
('LH587', 'HS032', N'Có'),
('LH587', 'HS027', N'Có'),
('LH587', 'HS028', N'Có'),
('LH587', 'HS059', N'Có'),
('LH587', 'HS053', N'Có'),
('LH587', 'HS021', N'Có'),
('LH587', 'HS046', N'Có'),
('LH587', 'HS030', N'Có'),
('LH587', 'HS009', N'Có'),
('LH587', 'HS018', N'Có'),
('LH587', 'HS007', N'Có'),
('LH587', 'HS017', N'Có'),
('LH587', 'HS055', N'Có'),
('LH587', 'HS039', N'Có'),
('LH587', 'HS043', N'Có'),

('LH607', 'HS023', N'Có'),
('LH607', 'HS006', N'Có'),
('LH607', 'HS050', N'Có'),
('LH607', 'HS004', N'Có'),
('LH607', 'HS045', N'Có'),
('LH607', 'HS014', N'Có'),
('LH607', 'HS036', N'Có'),
('LH607', 'HS012', N'Có'),
('LH607', 'HS020', N'Có'),
('LH607', 'HS024', N'Có'),
('LH607', 'HS042', N'Có'),
('LH607', 'HS051', N'Có'),
('LH607', 'HS057', N'Có'),
('LH607', 'HS058', N'Có'),
('LH607', 'HS022', N'Có'),
('LH607', 'HS032', N'Có'),
('LH607', 'HS027', N'Có'),
('LH607', 'HS028', N'Có'),
('LH607', 'HS059', N'Có'),
('LH607', 'HS053', N'Có'),
('LH607', 'HS021', N'Có'),
('LH607', 'HS046', N'Có'),
('LH607', 'HS030', N'Có'),
('LH607', 'HS009', N'Có'),
('LH607', 'HS018', N'Có'),
('LH607', 'HS007', N'Có'),
('LH607', 'HS017', N'Có'),
('LH607', 'HS055', N'Có'),
('LH607', 'HS039', N'Có'),
('LH607', 'HS043', N'Có'),
('LH627', 'HS023', N'Có'),
('LH627', 'HS006', N'Có'),
('LH627', 'HS050', N'Có'),
('LH627', 'HS004', N'Có'),
('LH627', 'HS045', N'Có'),
('LH627', 'HS014', N'Có'),
('LH627', 'HS036', N'Có'),
('LH627', 'HS012', N'Có'),
('LH627', 'HS020', N'Có'),
('LH627', 'HS024', N'Có'),
('LH627', 'HS042', N'Có'),
('LH627', 'HS051', N'Có'),
('LH627', 'HS057', N'Có'),
('LH627', 'HS058', N'Có'),
('LH627', 'HS022', N'Có'),
('LH627', 'HS032', N'Có'),
('LH627', 'HS027', N'Có'),
('LH627', 'HS028', N'Có'),
('LH627', 'HS059', N'Có'),
('LH627', 'HS053', N'Có'),
('LH627', 'HS021', N'Có'),
('LH627', 'HS046', N'Có'),
('LH627', 'HS030', N'Có'),
('LH627', 'HS009', N'Có'),
('LH627', 'HS018', N'Có'),
('LH627', 'HS007', N'Có'),
('LH627', 'HS017', N'Có'),
('LH627', 'HS055', N'Có'),
('LH627', 'HS039', N'Có'),
('LH627', 'HS043', N'Có')

-- Điểm danh cho lớp anh 10
INSERT dbo.DIEMDANH (MaLichHoc, MaHS, DiemDanh)
VALUES
('LH020', 'HS040', N'Có'),
('LH020', 'HS035', N'Có'),
('LH020', 'HS022', N'Có'),
('LH020', 'HS029', N'Có'),
('LH020', 'HS047', N'Có'),
('LH020', 'HS045', N'Có'),
('LH020', 'HS010', N'Có'),
('LH020', 'HS018', N'Có'),
('LH020', 'HS044', N'Có'),
('LH020', 'HS037', N'Có'),
('LH020', 'HS004', N'Có'),
('LH020', 'HS046', N'Có'),
('LH020', 'HS019', N'Có'),
('LH020', 'HS048', N'Có'),
('LH020', 'HS049', N'Có'),
('LH020', 'HS026', N'Có'),
('LH020', 'HS050', N'Có'),
('LH020', 'HS054', N'Có'),
('LH020', 'HS053', N'Có'),
('LH020', 'HS058', N'Có'),
('LH020', 'HS030', N'Có'),
('LH020', 'HS038', N'Có'),
('LH020', 'HS051', N'Có'),
('LH020', 'HS002', N'Có'),
('LH020', 'HS008', N'Có'),
('LH020', 'HS007', N'Có'),
('LH020', 'HS036', N'Có'),
('LH020', 'HS017', N'Có'),
('LH020', 'HS039', N'Có'),
('LH020', 'HS055', N'Có'),
('LH040', 'HS040', N'Có'),
('LH040', 'HS035', N'Có'),
('LH040', 'HS022', N'Có'),
('LH040', 'HS029', N'Có'),
('LH040', 'HS047', N'Có'),
('LH040', 'HS045', N'Có'),
('LH040', 'HS010', N'Có'),
('LH040', 'HS018', N'Có'),
('LH040', 'HS044', N'Có'),
('LH040', 'HS037', N'Có'),
('LH040', 'HS004', N'Có'),
('LH040', 'HS046', N'Có'),
('LH040', 'HS019', N'Có'),
('LH040', 'HS048', N'Có'),
('LH040', 'HS049', N'Có'),
('LH040', 'HS026', N'Có'),
('LH040', 'HS050', N'Có'),
('LH040', 'HS054', N'Có'),
('LH040', 'HS053', N'Có'),
('LH040', 'HS058', N'Có'),
('LH040', 'HS030', N'Có'),
('LH040', 'HS038', N'Có'),
('LH040', 'HS051', N'Có'),
('LH040', 'HS002', N'Có'),
('LH040', 'HS008', N'Có'),
('LH040', 'HS007', N'Có'),
('LH040', 'HS036', N'Có'),
('LH040', 'HS017', N'Có'),
('LH040', 'HS039', N'Có'),
('LH040', 'HS055', N'Có'),

('LH060', 'HS040', N'Có'),
('LH060', 'HS035', N'Có'),
('LH060', 'HS022', N'Có'),
('LH060', 'HS029', N'Có'),
('LH060', 'HS047', N'Có'),
('LH060', 'HS045', N'Có'),
('LH060', 'HS010', N'Có'),
('LH060', 'HS018', N'Có'),
('LH060', 'HS044', N'Có'),
('LH060', 'HS037', N'Có'),
('LH060', 'HS004', N'Có'),
('LH060', 'HS046', N'Có'),
('LH060', 'HS019', N'Có'),
('LH060', 'HS048', N'Có'),
('LH060', 'HS049', N'Có'),
('LH060', 'HS026', N'Có'),
('LH060', 'HS050', N'Có'),
('LH060', 'HS054', N'Có'),
('LH060', 'HS053', N'Có'),
('LH060', 'HS058', N'Có'),
('LH060', 'HS030', N'Có'),
('LH060', 'HS038', N'Có'),
('LH060', 'HS051', N'Có'),
('LH060', 'HS002', N'Có'),
('LH060', 'HS008', N'Có'),
('LH060', 'HS007', N'Có'),
('LH060', 'HS036', N'Có'),
('LH060', 'HS017', N'Có'),
('LH060', 'HS039', N'Có'),
('LH060', 'HS055', N'Có'),
('LH080', 'HS040', N'Có'),
('LH080', 'HS035', N'Có'),
('LH080', 'HS022', N'Có'),
('LH080', 'HS029', N'Có'),
('LH080', 'HS047', N'Có'),
('LH080', 'HS045', N'Có'),
('LH080', 'HS010', N'Có'),
('LH080', 'HS018', N'Có'),
('LH080', 'HS044', N'Có'),
('LH080', 'HS037', N'Có'),
('LH080', 'HS004', N'Có'),
('LH080', 'HS046', N'Có'),
('LH080', 'HS019', N'Có'),
('LH080', 'HS048', N'Có'),
('LH080', 'HS049', N'Có'),
('LH080', 'HS026', N'Có'),
('LH080', 'HS050', N'Có'),
('LH080', 'HS054', N'Có'),
('LH080', 'HS053', N'Có'),
('LH080', 'HS058', N'Có'),
('LH080', 'HS030', N'Có'),
('LH080', 'HS038', N'Có'),
('LH080', 'HS051', N'Có'),
('LH080', 'HS002', N'Có'),
('LH080', 'HS008', N'Có'),
('LH080', 'HS007', N'Có'),
('LH080', 'HS036', N'Có'),
('LH080', 'HS017', N'Có'),
('LH080', 'HS039', N'Có'),
('LH080', 'HS055', N'Có'),

('LH100', 'HS040', N'Có'),
('LH100', 'HS035', N'Có'),
('LH100', 'HS022', N'Có'),
('LH100', 'HS029', N'Có'),
('LH100', 'HS047', N'Có'),
('LH100', 'HS045', N'Có'),
('LH100', 'HS010', N'Có'),
('LH100', 'HS018', N'Có'),
('LH100', 'HS044', N'Có'),
('LH100', 'HS037', N'Có'),
('LH100', 'HS004', N'Có'),
('LH100', 'HS046', N'Có'),
('LH100', 'HS019', N'Có'),
('LH100', 'HS048', N'Có'),
('LH100', 'HS049', N'Có'),
('LH100', 'HS026', N'Có'),
('LH100', 'HS050', N'Có'),
('LH100', 'HS054', N'Có'),
('LH100', 'HS053', N'Có'),
('LH100', 'HS058', N'Có'),
('LH100', 'HS030', N'Có'),
('LH100', 'HS038', N'Có'),
('LH100', 'HS051', N'Có'),
('LH100', 'HS002', N'Có'),
('LH100', 'HS008', N'Có'),
('LH100', 'HS007', N'Có'),
('LH100', 'HS036', N'Có'),
('LH100', 'HS017', N'Có'),
('LH100', 'HS039', N'Có'),
('LH100', 'HS055', N'Có'),
('LH120', 'HS040', N'Có'),
('LH120', 'HS035', N'Có'),
('LH120', 'HS022', N'Có'),
('LH120', 'HS029', N'Có'),
('LH120', 'HS047', N'Có'),
('LH120', 'HS045', N'Có'),
('LH120', 'HS010', N'Có'),
('LH120', 'HS018', N'Có'),
('LH120', 'HS044', N'Có'),
('LH120', 'HS037', N'Có'),
('LH120', 'HS004', N'Có'),
('LH120', 'HS046', N'Có'),
('LH120', 'HS019', N'Có'),
('LH120', 'HS048', N'Có'),
('LH120', 'HS049', N'Có'),
('LH120', 'HS026', N'Có'),
('LH120', 'HS050', N'Có'),
('LH120', 'HS054', N'Có'),
('LH120', 'HS053', N'Có'),
('LH120', 'HS058', N'Có'),
('LH120', 'HS030', N'Có'),
('LH120', 'HS038', N'Có'),
('LH120', 'HS051', N'Có'),
('LH120', 'HS002', N'Có'),
('LH120', 'HS008', N'Có'),
('LH120', 'HS007', N'Có'),
('LH120', 'HS036', N'Có'),
('LH120', 'HS017', N'Có'),
('LH120', 'HS039', N'Có'),
('LH120', 'HS055', N'Có'),

('LH140', 'HS040', N'Có'),
('LH140', 'HS035', N'Có'),
('LH140', 'HS022', N'Có'),
('LH140', 'HS029', N'Có'),
('LH140', 'HS047', N'Có'),
('LH140', 'HS045', N'Có'),
('LH140', 'HS010', N'Có'),
('LH140', 'HS018', N'Có'),
('LH140', 'HS044', N'Có'),
('LH140', 'HS037', N'Có'),
('LH140', 'HS004', N'Có'),
('LH140', 'HS046', N'Có'),
('LH140', 'HS019', N'Có'),
('LH140', 'HS048', N'Có'),
